video_url,author,text,time,votes,texto_limpio,label,proba_pos,proba_neg,proba_neu
https://www.youtube.com/watch?v=yaA1_92D_Lo,@luz1216,Que tal ? Casi nada,hace 4 años,0,Que tal ? Casi nada,NEU,0.10439743846654892,0.15128938853740692,0.7443131804466248
https://www.youtube.com/watch?v=yaA1_92D_Lo,@yogoyogoo3228,Los políticos parecieran que ensayan sus discursos para engañar,hace 4 años,0,Los políticos parecieran que ensayan sus discursos para engañar,NEG,0.010647826828062534,0.8841681480407715,0.10518402606248856
https://www.youtube.com/watch?v=yaA1_92D_Lo,@Roja2563,"Saben que es lo más triste de todo los niños que no puede en estudiar diganme qué tipo de educación reciben cuando en una zona rural no tienen profesores, no tienen internet , luego llegan al bachillerato en 5 años reciben 30%de la formación que deben saber para presentar una prueba de estado que seguramente no sacarán el puntaje para ingresar a la universidad pública, entonces como se saca este país adelante si los niños no reciben una buena educación donde no hay equidad esto lo entristece a uno, acá todo se lo roban, las vías, la comida de los niños, los escenarios deportivos, los acueductos,  las tierras, y no pasa nada  ... Si nos comparamos con otros países como Haiti y Afganistán no estamos lejos de ser iguales. Insisto si no fuera por los campesinos que sería de este país, todos los.dias trabajan a perdida son los que nos sostienen..  y estado tiene una deuda histórica con ellos..Colombia le debe todo a nuestros campesinos, y son despreciados maltratados, asesinados.",hace 4 años,1,"Saben que es lo más triste de todo los niños que no puede en estudiar diganme qué tipo de educación reciben cuando en una zona rural no tienen profesores, no tienen internet , luego llegan al bachillerato en 5 años reciben 30%de la formación que deben saber para presentar una prueba de estado que seguramente no sacarán el puntaje para ingresar a la universidad pública, entonces como se saca este país adelante si los niños no reciben una buena educación donde no hay equidad esto lo entristece a uno, acá todo se lo roban, las vías, la comida de los niños, los escenarios deportivos, los acueductos, las tierras, y no pasa nada ... Si nos comparamos con otros países como Haiti y Afganistán no estamos lejos de ser iguales. Insisto si no fuera por los campesinos que sería de este país, todos los.dias trabajan a perdida son los que nos sostienen.. y estado tiene una deuda histórica con ellos..Colombia le debe todo a nuestros campesinos, y son despreciados maltratados, asesinados.",NEG,0.0024030667264014482,0.9766935706138611,0.020903410390019417
https://www.youtube.com/watch?v=yaA1_92D_Lo,@erickdiaz3913,Porque la oposicion no ha dicho ni mu?,hace 4 años,0,Porque la oposicion no ha dicho ni mu?,NEG,0.013318978250026703,0.8100626468658447,0.17661835253238678
https://www.youtube.com/watch?v=yaA1_92D_Lo,@LuisArturoVargasLozano,"La corrupción debería castigarse severamente, es una de las principales causas de desigualdad e ignorancia social, da coraje que sigan pasando estas injusticias en nuestro país.",hace 4 años,0,"La corrupción debería castigarse severamente, es una de las principales causas de desigualdad e ignorancia social, da coraje que sigan pasando estas injusticias en nuestro país.",NEG,0.004391161259263754,0.9840130805969238,0.011595779098570347
https://www.youtube.com/watch?v=yaA1_92D_Lo,@operacionessabogal685,"Claro,  así como se encarceló a samuel Moreno, toca encarcelar a todos los corruptos",hace 4 años (editado),0,"Claro, así como se encarceló a samuel Moreno, toca encarcelar a todos los corruptos",NEU,0.10392875224351883,0.4450785517692566,0.4509926736354828
https://www.youtube.com/watch?v=yaA1_92D_Lo,@diegomoreno589,"No no no, pena de muerte y expropiación total por traición a la patria",hace 4 años,2,"No no no, pena de muerte y expropiación total por traición a la patria",NEG,0.017699645832180977,0.8773981332778931,0.1049022302031517
https://www.youtube.com/watch?v=yaA1_92D_Lo,@MrGuillevem,Hay una clase de esas q es bien ladrona. Sino vaya por allá y verá la pobreza de muchos y la opulencia de unos.,hace 4 años,0,Hay una clase de esas q es bien ladrona. Sino vaya por allá y verá la pobreza de muchos y la opulencia de unos.,NEG,0.012320369482040405,0.9032655358314514,0.08441413938999176
https://www.youtube.com/watch?v=yaA1_92D_Lo,@blancaliliasanchezparra6840,"La corrupción en Colombia es el verdadero agente de guerra
Ese es el vandalismo puro",hace 4 años,2,La corrupción en Colombia es el verdadero agente de guerra Ese es el vandalismo puro,NEG,0.013227528892457485,0.9252913594245911,0.0614810474216938
https://www.youtube.com/watch?v=yaA1_92D_Lo,@jonathanacuna1489,Que pena colombian. Pueblo tenemos que elegir . Porfsvor si al voto,hace 4 años,1,Que pena colombian. Pueblo tenemos que elegir . Porfsvor si al voto,NEG,0.012828441336750984,0.9011538624763489,0.08601759374141693
https://www.youtube.com/watch?v=yaA1_92D_Lo,@dianamaria3841,Esta delincuentes tiene que responder sino que renuncie y a la cárcel que devuelva el dinero ese dinero es de los colombianos ya esta bien con tantos delincuentes estos política es correcta,hace 4 años,1,Esta delincuentes tiene que responder sino que renuncie y a la cárcel que devuelva el dinero ese dinero es de los colombianos ya esta bien con tantos delincuentes estos política es correcta,NEG,0.02190256118774414,0.8486226201057434,0.12947489321231842
https://www.youtube.com/watch?v=yaA1_92D_Lo,@fredyortega7168,En Colombia No se acabará la corrupción porque el estado y las instituciones son corruptas y estos trabajan en pro de favorecer la corrupción. Hemos llegado a tal descaro que nos roban de frente y no pasa nada.,hace 4 años,1,En Colombia No se acabará la corrupción porque el estado y las instituciones son corruptas y estos trabajan en pro de favorecer la corrupción. Hemos llegado a tal descaro que nos roban de frente y no pasa nada.,NEG,0.007336226291954517,0.9583695530891418,0.034294240176677704
https://www.youtube.com/watch?v=yaA1_92D_Lo,@ncamrgo618,Los organismos de control deben ser sancionados penal y en lo civil juzgarlos por corrupción y complicidad en los delitos,hace 4 años,1,Los organismos de control deben ser sancionados penal y en lo civil juzgarlos por corrupción y complicidad en los delitos,NEG,0.038489002734422684,0.7082621455192566,0.2532488703727722
https://www.youtube.com/watch?v=yaA1_92D_Lo,@matildesuarez1708,"Alvira,pregúntele a duque qué pasó con su ministra.....y el fiscal.....y la procuradora....y........",hace 4 años,3,"Alvira,pregúntele a duque qué pasó con su ministra.....y el fiscal.....y la procuradora....y........",NEU,0.04251675307750702,0.308541476726532,0.6489417552947998
https://www.youtube.com/watch?v=yaA1_92D_Lo,@carloshumbertosanchezcardo1608,Jajaja detrás de los contratistas pero como que no los pudo alcanzar,hace 4 años,0,Jajaja detrás de los contratistas pero como que no los pudo alcanzar,NEG,0.02066904678940773,0.6121773719787598,0.3671536147594452
https://www.youtube.com/watch?v=yaA1_92D_Lo,@walterharoldbocanegragarci832,"Te vas a quedar esperando que te conteste, en estos momentos debe estar en los sótanos del infierno.",hace 4 años,0,"Te vas a quedar esperando que te conteste, en estos momentos debe estar en los sótanos del infierno.",NEG,0.005256858188658953,0.9233392477035522,0.0714038833975792
https://www.youtube.com/watch?v=yaA1_92D_Lo,@ls-ml5bc,Corrupcion para todos.,hace 4 años,1,Corrupcion para todos.,NEU,0.07532458752393723,0.4238938093185425,0.5007815361022949
https://www.youtube.com/watch?v=yaA1_92D_Lo,@Pablo-kb8cm,Sistema correo de voz.....,hace 4 años,0,Sistema correo de voz.....,NEU,0.02196219190955162,0.3619319200515747,0.6161059141159058
https://www.youtube.com/watch?v=yaA1_92D_Lo,@empiricocakes,"Termina en eso por q no hay contratos….son acuerdos a dedos agradeciendo el favor o devolviendo ele apoyo económico q se pudo recibir en campaña. Luego, la miniministra no representa nada, no da ni rabia, no tiene presentación y solo le dirían….es con ellos q se debe hacer el trabajo. Responable y cómplice igual.",hace 4 años,2,"Termina en eso por q no hay contratos….son acuerdos a dedos agradeciendo el favor o devolviendo ele apoyo económico q se pudo recibir en campaña. Luego, la miniministra no representa nada, no da ni rabia, no tiene presentación y solo le dirían….es con ellos q se debe hacer el trabajo. Responable y cómplice igual.",NEG,0.00466197868809104,0.9593651294708252,0.03597288951277733
https://www.youtube.com/watch?v=yaA1_92D_Lo,@josebernardoramosrodriguez7607,"Eso sucede por las penas lapsas que les sabe a estos pícaros y fuera de eso los mandan a pagar casa por cárcel en los sitios que han comprado con lo robado , Insólito pero cierto.",hace 4 años,0,"Eso sucede por las penas lapsas que les sabe a estos pícaros y fuera de eso los mandan a pagar casa por cárcel en los sitios que han comprado con lo robado , Insólito pero cierto.",NEG,0.013618347235023975,0.920356035232544,0.06602556258440018
https://www.youtube.com/watch?v=yaA1_92D_Lo,@aldopascal,Somos un país de dirigentes miserables y que quieren arribar a estratos altos a costa del pueblo.... he dicho,hace 4 años,2,Somos un país de dirigentes miserables y que quieren arribar a estratos altos a costa del pueblo.... he dicho,NEG,0.0039727939292788506,0.9753691554069519,0.020658038556575775
https://www.youtube.com/watch?v=yaA1_92D_Lo,@germanvejaranoherazo7413,"Esos contratos tiene que conocerse públicamente con la lupa de la veeduría ciudadana, Contraloría, procuraduría,. Fiscalía.",hace 4 años,0,"Esos contratos tiene que conocerse públicamente con la lupa de la veeduría ciudadana, Contraloría, procuraduría,. Fiscalía.",NEU,0.09679519385099411,0.10368940979242325,0.799515426158905
https://www.youtube.com/watch?v=yaA1_92D_Lo,@eugenecolombia4325,"Edtos Director ejecutivo de transparencia que son instalado por el gobierno, responden INTERESES altos empresarios Carroñeros.",hace 4 años,1,"Edtos Director ejecutivo de transparencia que son instalado por el gobierno, responden INTERESES altos empresarios Carroñeros.",NEG,0.00557336350902915,0.9536942839622498,0.04073232039809227
https://www.youtube.com/watch?v=yaA1_92D_Lo,@siz5752,Qué verguenza de Ministra y del gobierno que la nombró! Esperamos explicaciones de los 70 mil millones y/o las correspondientes acciones y sanciones si no aparece esa plata!!!!,hace 4 años,1,Qué verguenza de Ministra y del gobierno que la nombró! Esperamos explicaciones de los 70 mil millones y/o las correspondientes acciones y sanciones si no aparece esa plata!!!!,NEG,0.008143129758536816,0.9288002252578735,0.06305667757987976
https://www.youtube.com/watch?v=yaA1_92D_Lo,@mariaeugeniatorres1148,Desprecia por lo publuco,hace 4 años,1,Desprecia por lo publuco,NEU,0.14328674972057343,0.24050234258174896,0.6162109375
https://www.youtube.com/watch?v=yaA1_92D_Lo,@julitos61,juan diego llamando por whatsaap en vez de gastarle unos minuticos,hace 4 años,0,juan diego llamando por whatsaap en vez de gastarle unos minuticos,NEG,0.00551650719717145,0.7939279675483704,0.20055551826953888
https://www.youtube.com/watch?v=yaA1_92D_Lo,@sergioosorio7651,"Como que en términos judiciales, lo que hay es sinverguenceria por parte de los estrados judiciales y el entramado gubernamental y cuando dan en el punto los mandan para una guarnición militar, una cárcel cinco estrellas, la casa por cárcel, una pena sin extinción de dominio.
Lo que hay que cambiar es el establecímiento corrupto, cínico, hipócrita, que no debe ir más, el cambio lo esperado por el pueblo en el 2.022.",hace 4 años,0,"Como que en términos judiciales, lo que hay es sinverguenceria por parte de los estrados judiciales y el entramado gubernamental y cuando dan en el punto los mandan para una guarnición militar, una cárcel cinco estrellas, la casa por cárcel, una pena sin extinción de dominio. Lo que hay que cambiar es el establecímiento corrupto, cínico, hipócrita, que no debe ir más, el cambio lo esperado por el pueblo en el 2.022.",NEG,0.0037727414164692163,0.9708621501922607,0.02536511979997158
https://www.youtube.com/watch?v=yaA1_92D_Lo,@josebernardoramosrodriguez7607,"Tu vida es sagrada ,el erario público es sagrado.",hace 4 años,1,"Tu vida es sagrada ,el erario público es sagrado.",NEU,0.4045526683330536,0.07951836287975311,0.5159290432929993
https://www.youtube.com/watch?v=yaA1_92D_Lo,@estebancambiazo1385,"Esos contratos están adjudicados antes de publicarlos…por quien manda aquí, el innombrable",hace 4 años,0,"Esos contratos están adjudicados antes de publicarlos…por quien manda aquí, el innombrable",NEG,0.03756248950958252,0.5837026834487915,0.378734827041626
https://www.youtube.com/watch?v=yaA1_92D_Lo,@kettysbarrios742,"Presidente Duque dónde está lo que nos prometió ""el que la hace la paga"" corrupción total en este gobierno.",hace 4 años,1,"Presidente Duque dónde está lo que nos prometió ""el que la hace la paga"" corrupción total en este gobierno.",NEG,0.0109570836648345,0.9275043606758118,0.06153859943151474
https://www.youtube.com/watch?v=yaA1_92D_Lo,@elingetron,Soy optimista soy optimista 😂😂😂,hace 4 años,0,Soy optimista soy optimista 😂😂😂,NEU,0.09703522175550461,0.15729278326034546,0.7456719875335693
https://www.youtube.com/watch?v=yaA1_92D_Lo,@chicogonzalez6652,"Se nota que estaba detrás de los operadores, detrás de los contratistas, para que de repente se le desaparezcan $ 70 000 000 000.",hace 4 años,0,"Se nota que estaba detrás de los operadores, detrás de los contratistas, para que de repente se le desaparezcan $ 70 000 000 000.",NEG,0.012332333251833916,0.8749447464942932,0.1127229556441307
https://www.youtube.com/watch?v=yaA1_92D_Lo,@MrGuillevem,"Porque hay mucho funcionario inepto y otros ladrones contratados por políticos. A la política debe llegar la gente más honrada 6 mejor preparada. Cuando se deja de hacer una escuela u hospital porque se la roban, el atraso es para todos como sociedad.",hace 4 años,0,"Porque hay mucho funcionario inepto y otros ladrones contratados por políticos. A la política debe llegar la gente más honrada 6 mejor preparada. Cuando se deja de hacer una escuela u hospital porque se la roban, el atraso es para todos como sociedad.",NEG,0.003205342451110482,0.9757900834083557,0.021004611626267433
https://www.youtube.com/watch?v=yaA1_92D_Lo,@dariocortes4442,Porque robar paga cuando estan en proceso no les importa nada ni nadie ellos saben que habra carcel pero eso no importa.,hace 4 años,0,Porque robar paga cuando estan en proceso no les importa nada ni nadie ellos saben que habra carcel pero eso no importa.,NEG,0.05053343623876572,0.6152891516685486,0.3341774344444275
https://www.youtube.com/watch?v=yaA1_92D_Lo,@mariaeugeniatorres1148,Normas ?,hace 4 años,0,Normas ?,NEU,0.13259029388427734,0.19546294212341309,0.6719468235969543
https://www.youtube.com/watch?v=yaA1_92D_Lo,@mariaeugeniatorres1148,Gastos reservados hágame el favor,hace 4 años,0,Gastos reservados hágame el favor,NEU,0.06231195479631424,0.2209845334291458,0.716703474521637
https://www.youtube.com/watch?v=yaA1_92D_Lo,@cristianprada2520,todos prometen hasta que sacan su tajada de esos 70000 no veremos nada y nadie pagara,hace 4 años,0,todos prometen hasta que sacan su tajada de esos 70000 no veremos nada y nadie pagara,NEG,0.016051141545176506,0.8272255659103394,0.15672335028648376
https://www.youtube.com/watch?v=yaA1_92D_Lo,@SergioRodriguez-qj2gs,Ñeñe,hace 4 años,0,Ñeñe,NEU,0.1944316029548645,0.32706326246261597,0.47850510478019714
https://www.youtube.com/watch?v=yaA1_92D_Lo,@amparosantoro7038,"Estoy que chorreo baba por la pregunta de este periodista, piense cerebrito piense, en manos de quien estamos?????????",hace 4 años,0,"Estoy que chorreo baba por la pregunta de este periodista, piense cerebrito piense, en manos de quien estamos?????????",NEG,0.004476695787161589,0.9575140476226807,0.038009241223335266
https://www.youtube.com/watch?v=yaA1_92D_Lo,@juanpabloescobaroficial,🐁🤦🏻‍♂️,hace 4 años,0,🐁🤦🏻‍♂️,NEG,0.015109620988368988,0.7173418998718262,0.26754841208457947
https://www.youtube.com/watch?v=yaA1_92D_Lo,@aldonmontoys5365,Duke llegará al fondo de todo esto jajajajjajajajajaja😍,hace 4 años,0,Duke llegará al fondo de todo esto jajajajjajajajajaja😍,POS,0.8189370632171631,0.010698986239731312,0.17036394774913788
https://www.youtube.com/watch?v=yaA1_92D_Lo,@melvincruz2020,Leguleyos sin escrupolos genios en torcer contrataciones.,hace 4 años,0,Leguleyos sin escrupolos genios en torcer contrataciones.,NEG,0.022052623331546783,0.8952069282531738,0.08274047821760178
https://www.youtube.com/watch?v=yaA1_92D_Lo,@fernandocharry3272,No contesta porque está en el cementerio.,hace 4 años,0,No contesta porque está en el cementerio.,NEG,0.006980502512305975,0.7957290410995483,0.19729042053222656
